"Data","R.lowerCI","R.medio","R.upperCI","Consolidato"
2020-03-08,1.74905815330869,3.38495985802671,5.5519091909719,"Si"
2020-03-09,2.31909719143999,3.91300910880726,5.91704516222502,"Si"
2020-03-10,2.93828898313872,4.4586659913467,6.2910165549983,"Si"
2020-03-11,3.66566877032851,5.08617667046813,6.73568789481728,"Si"
2020-03-12,3.37475369233439,4.50526640160636,5.79658470672354,"Si"
2020-03-13,3.26389888727356,4.19492094559632,5.24098851100811,"Si"
2020-03-14,2.8120142926923,3.54632389387196,4.3645304644236,"Si"
2020-03-15,2.5549813054682,3.1617072656031,3.83209963107104,"Si"
2020-03-16,2.26283165281335,2.76663294844419,3.32031279750562,"Si"
2020-03-17,2.04347963043773,2.47299017327803,2.94286008886308,"Si"
2020-03-18,2.23493513532579,2.64213716412584,3.08291365607986,"Si"
2020-03-19,2.18220487736618,2.5477131131899,2.94110653986492,"Si"
2020-03-20,2.15405411043719,2.48493728437289,2.83911527445217,"Si"
2020-03-21,2.1473648264995,2.44929153864287,2.77078912706407,"Si"
2020-03-22,1.97480078765621,2.2403572845432,2.52242247025692,"Si"
2020-03-23,1.8163771315714,2.05172960665702,2.30121148529106,"Si"
2020-03-24,1.77694860144579,1.99375923105909,2.22286922315225,"Si"
2020-03-25,1.47577515055648,1.66117281870151,1.85738145244533,"Si"
2020-03-26,1.25833430316801,1.42105613555564,1.59352873905869,"Si"
2020-03-27,1.16932232285806,1.3202345196528,1.48017299090103,"Si"
2020-03-28,1.07214669649444,1.21247057119103,1.36129880774354,"Si"
2020-03-29,1.00973818638597,1.1429795828569,1.28435844895391,"Si"
2020-03-30,0.91142691834229,1.03613771021967,1.16872880005134,"Si"
2020-03-31,0.787523473365331,0.902610653314391,1.02543205724684,"Si"
2020-04-01,0.739940316922614,0.851471518242807,0.970717512260275,"Si"
2020-04-02,0.731418449907072,0.84285448110586,0.962076186647302,"Si"
2020-04-03,0.634445360959247,0.739358914985632,0.852182084048971,"Si"
2020-04-04,0.59649345845171,0.699802101337675,0.811239905026795,"Si"
2020-04-05,0.540703182461237,0.641142515514193,0.750011793827717,"Si"
2020-04-06,0.531882429002379,0.633945493959237,0.744833927516825,"Si"
2020-04-07,0.524159809090598,0.628281025291334,0.741695101195953,"Si"
2020-04-08,0.516232702219873,0.622642730821106,0.738875817586419,"Si"
2020-04-09,0.497262444730296,0.605031663105721,0.723213276576808,"Si"
2020-04-10,0.475873867133511,0.584870358271801,0.704938088545112,"Si"
2020-04-11,0.418119565971782,0.524196384867799,0.642084331414329,"Si"
2020-04-12,0.425262628538335,0.536312715292913,0.660050591655906,"Si"
2020-04-13,0.45172423970473,0.570568228551052,0.703081111075254,"Si"
2020-04-14,0.424234091528293,0.544204481811519,0.678886664403667,"Si"
2020-04-15,0.383890783221239,0.503063939520799,0.638100565790847,"Si"
2020-04-16,0.439668089246375,0.57216603233065,0.721848316224082,"Si"
2020-04-17,0.440496561739016,0.578651801424914,0.735362966318897,"Si"
2020-04-18,0.419686186031683,0.560277355186461,0.720866394812831,"Si"
2020-04-19,0.42303768948026,0.569963222287895,0.738451174315168,"Si"
